,t,q_1,q_2,q_3,q_4,q_5,q_6,camera_x,camera_y,camera_z,camera_roll,camera_pitch,camera_yaw,f_1,f_2,desired_f_1,desired_f_2
10,0.5,-0.021300077438354492,-0.37477588653564453,1.950941801071167,-0.012730121612548828,-1.5774414539337158,-0.025135278701782227,0.4606233239173889,0.15839743614196777,0.5940351486206055,3.1345711358127666,0.006940724566700126,1.5746121275976732,180.7933723196881,64.01754385964912,128.0,128.0
11,0.55,-0.02327275276184082,-0.37305712699890137,1.9497315883636475,-0.01395726203918457,-1.5780551433563232,-0.027474164962768555,0.46197617053985596,0.15738283097743988,0.5942075252532959,3.1338873801280998,0.00758995180157001,1.5749687590592147,180.3159922928709,64.70520231213872,128.0,128.0
12,0.6000000000000001,-0.025219440460205078,-0.3713514804840088,1.9485299587249756,-0.01517343521118164,-1.5786597728729248,-0.029784202575683594,0.4633151590824127,0.15637703239917755,0.5943773984909058,3.133212038608914,0.008233672628702395,1.5753219113806396,179.88178294573643,65.3624031007752,128.0,128.0
13,0.65,-0.027141571044921875,-0.3696582317352295,1.947335958480835,-0.016379356384277344,-1.5792572498321533,-0.03206658363342285,0.4646408259868622,0.15537899732589722,0.5945451259613037,3.132544423967529,0.008872370717262965,1.575671245343485,179.3684210526316,65.9766081871345,128.0,128.0
14,0.7000000000000001,-0.029036760330200195,-0.36797571182250977,1.9461491107940674,-0.01757669448852539,-1.579845666885376,-0.034319400787353516,0.46595466136932373,0.15439030528068542,0.594710648059845,3.1318842520997947,0.009505015088847437,1.5760167593812096,178.8929961089494,66.59338521400778,128.0,128.0
15,0.75,-0.03090667724609375,-0.3663043975830078,1.9449703693389893,-0.018764734268188477,-1.5804259777069092,-0.036544084548950195,0.4672561287879944,0.1534103900194168,0.5948735475540161,3.1312317368607196,0.010132147067718708,1.576359126157206,178.4093567251462,67.2066276803119,128.0,128.0
16,0.8,-0.03275132179260254,-0.36464428901672363,1.9437987804412842,-0.0199432373046875,-1.5809986591339111,-0.03874087333679199,0.46854516863822937,0.1524391770362854,0.5950334668159485,3.130587498589282,0.01075319572198527,1.5766980083426378,177.96449704142012,67.88165680473372,128.0,128.0
17,0.8500000000000001,-0.03457212448120117,-0.36299824714660645,1.942636251449585,-0.021110057830810547,-1.5815632343292236,-0.040911197662353516,0.4698207974433899,0.151476189494133,0.5951915383338928,3.1299513127020773,0.011369570522449513,1.5770335719579456,177.40155945419104,68.46588693957115,128.0,128.0
18,0.9,-0.036365509033203125,-0.3613622188568115,1.9414818286895752,-0.022269725799560547,-1.5821192264556885,-0.04305076599121094,0.4710842967033386,0.15052329003810883,0.595346212387085,3.129323189149275,0.011978651684494688,1.5773654775339445,177.0098231827112,69.07662082514734,128.0,128.0
19,0.9500000000000001,-0.03813743591308594,-0.3597383499145508,1.9403345584869385,-0.023418664932250977,-1.5826680660247803,-0.0451664924621582,0.47233569622039795,0.14957761764526367,0.5954990983009338,3.128702269393012,0.012583579591092813,1.5776943992361028,176.53515625,69.779296875,128.0,128.0
20,1.0,-0.03988528251647949,-0.35812973976135254,1.939197301864624,-0.024555206298828125,-1.5832092761993408,-0.04725503921508789,0.47357308864593506,0.14864078164100647,0.5956496596336365,3.1280900809809644,0.013182366123668287,1.5780193223087362,176.06692913385828,70.25984251968504,128.0,128.0
21,1.05,-0.04160952568054199,-0.35652875900268555,1.9380662441253662,-0.02568650245666504,-1.5837433338165283,-0.04931783676147461,0.4748007655143738,0.14771245419979095,0.5957974195480347,3.1274840095207797,0.013775759871352992,1.578341596781136,175.65557729941293,70.866927592955,128.0,128.0
22,1.1,-0.04331231117248535,-0.35494041442871094,1.9369423389434814,-0.026805877685546875,-1.5842697620391846,-0.05135607719421387,0.4760163426399231,0.14679166674613953,0.5959435105323792,3.1268854760044085,0.014364271423483366,1.5786607152848726,175.15098039215687,71.43333333333334,128.0,128.0
23,1.1500000000000001,-0.04499077796936035,-0.3533627986907959,1.9358265399932861,-0.027916908264160156,-1.5847885608673096,-0.05336737632751465,0.4772201478481293,0.14588023722171783,0.5960869193077087,3.126294069225014,0.01494631543816791,1.578976166950275,174.80434782608697,72.05731225296442,128.0,128.0
24,1.2000000000000002,-0.04665040969848633,-0.35179901123046875,1.934718370437622,-0.02901625633239746,-1.5853016376495361,-0.05535745620727539,0.47841158509254456,0.14497524499893188,0.5962289571762085,3.12571042220201,0.015524472457214545,1.5792889675817627,174.27165354330708,72.59645669291339,128.0,128.0
25,1.25,-0.04828500747680664,-0.35024523735046387,1.9336183071136475,-0.030108213424682617,-1.5858066082000732,-0.05731964111328125,0.4795919954776764,0.14407998323440552,0.5963679552078247,3.125133244065782,0.01609604104688493,1.579598437282817,173.9244532803181,73.10735586481114,128.0,128.0
26,1.3,-0.04990124702453613,-0.34870171546936035,1.9325239658355713,-0.031190156936645508,-1.586305856704712,-0.05926108360290527,0.48076245188713074,0.14319120347499847,0.5965054631233215,3.1245624232737472,0.01666364094002221,1.5799052531355835,173.49802371541503,73.78063241106719,128.0,128.0
27,1.35,-0.05149674415588379,-0.34717392921447754,1.9314396381378174,-0.03225970268249512,-1.5867979526519775,-0.06117892265319824,0.48191899061203003,0.14231038093566895,0.596640944480896,3.124000634601405,0.01722598778114879,1.580208395839174,173.03578528827038,74.17892644135189,128.0,128.0
28,1.4000000000000001,-0.053070068359375,-0.34565186500549316,1.9303605556488037,-0.03332400321960449,-1.5872833728790283,-0.06307220458984375,0.48306745290756226,0.14143799245357513,0.5967740416526794,3.12344344231784,0.017782545459082102,1.5805090531426285,172.67524752475248,74.80594059405941,128.0,128.0
29,1.4500000000000002,-0.05462503433227539,-0.3441445827484131,1.9292900562286377,-0.034375667572021484,-1.5877630710601807,-0.06494450569152832,0.4842033088207245,0.14057238399982452,0.5969052314758301,3.1228948717257863,0.01833467634356764,1.580806541149761,172.1984126984127,75.25,128.0,128.0
30,1.5,-0.056157827377319336,-0.34264492988586426,1.9282257556915283,-0.03542137145996094,-1.5882351398468018,-0.06679177284240723,0.4853299558162689,0.1397155374288559,0.5970340967178345,3.1223515999444644,0.018881163881756705,1.5811012016230936,171.84231536926148,75.87624750499002,128.0,128.0
31,1.55,-0.057672977447509766,-0.34116029739379883,1.9271700382232666,-0.0364537239074707,-1.5887019634246826,-0.0686190128326416,0.48644402623176575,0.13886556029319763,0.5971613526344299,3.1218165398295565,0.01942286351568057,1.5813926929129634,171.35458167330677,76.300796812749,128.0,128.0
32,1.6,-0.05916595458984375,-0.33968281745910645,1.9261209964752197,-0.03748059272766113,-1.5891616344451904,-0.07042193412780762,0.4875492751598358,0.13802433013916016,0.5972859263420105,3.1212868716823796,0.01995895077678565,1.5816815220859568,171.016,76.884,128.0,128.0
33,1.6500000000000001,-0.060642242431640625,-0.33821916580200195,1.9250800609588623,-0.03849649429321289,-1.5896155834197998,-0.0722050666809082,0.48864299058914185,0.13718953728675842,0.5974089503288269,3.1207647226527304,0.020490719925426927,1.5819675178851205,170.6265060240964,77.37349397590361,128.0,128.0
34,1.7000000000000002,-0.06209993362426758,-0.33676600456237793,1.9240467548370361,-0.0395045280456543,-1.590064287185669,-0.07396745681762695,0.4897264838218689,0.13636209070682526,0.5975304245948792,3.1202482372360043,0.0210173795656595,1.582250510989201,170.16432865731463,77.92384769539078,128.0,128.0
35,1.75,-0.0635368824005127,-0.335324764251709,1.9230210781097412,-0.04050159454345703,-1.5905063152313232,-0.07570624351501465,0.49079859256744385,0.13554303348064423,0.5976487398147583,3.1197383271291375,0.021538873855868532,1.582530498107315,169.842,78.334,128.0,128.0
36,1.8,-0.06495785713195801,-0.3338918685913086,1.9220006465911865,-0.04149127006530762,-1.590942621231079,-0.07742691040039062,0.49186262488365173,0.1347302347421646,0.5977661609649658,3.119233670855339,0.022056381969417803,1.5828081595863914,169.484126984127,78.90277777777777,128.0,128.0
37,1.85,-0.06636214256286621,-0.332472562789917,1.9209887981414795,-0.04246950149536133,-1.5913746356964111,-0.07912850379943848,0.49291518330574036,0.13392409682273865,0.597882091999054,3.1187367491127524,0.022569119004271238,1.583083149888129,169.08383233532933,79.31536926147704,128.0,128.0
38,1.9000000000000001,-0.0677480697631836,-0.33106136322021484,1.9199821949005127,-0.04344058036804199,-1.5917999744415283,-0.08080935478210449,0.49395909905433655,0.13312546908855438,0.5979962348937988,3.118244954154153,0.02307755214449591,1.5833556431053974,168.74899598393574,79.91164658634538,128.0,128.0
39,1.9500000000000002,-0.06911826133728027,-0.3296647071838379,1.91898512840271,-0.04439973831176758,-1.5922210216522217,-0.08247208595275879,0.49499088525772095,0.13233298063278198,0.5981086492538452,3.1177604939356898,0.02358130062851428,1.5836252954943377,168.264,80.264,128.0,128.0
40,2.0,-0.07046747207641602,-0.3282740116119385,1.9179942607879639,-0.04535531997680664,-1.5926353931427002,-0.08411169052124023,0.496015727519989,0.13154971599578857,0.5982183814048767,3.1172807133723786,0.024079385278227946,1.583892278316742,167.92184368737475,80.82164328657315,128.0,128.0
41,2.0500000000000003,-0.07180118560791016,-0.32689690589904785,1.917011022567749,-0.04629826545715332,-1.5930445194244385,-0.08573293685913086,0.4970289468765259,0.13077278435230255,0.5983263850212097,3.1168078738224017,0.02457331288088691,1.584156755397484,167.59719438877755,81.18637274549098,128.0,128.0
42,2.1,-0.0731194019317627,-0.3255271911621094,1.9160330295562744,-0.04723501205444336,-1.5934488773345947,-0.08733701705932617,0.49803459644317627,0.1300019919872284,0.5984333157539368,3.116339343684902,0.025062961397431624,1.5844192410567035,167.1891348088531,81.77665995975855,128.0,128.0
43,2.15,-0.07442021369934082,-0.3241720199584961,1.9150645732879639,-0.04815959930419922,-1.5938475131988525,-0.08892059326171875,0.49902811646461487,0.12923885881900787,0.5985379219055176,3.115879064155279,0.025547194868445106,1.5846785399050611,166.86947791164658,82.13052208835342,128.0,128.0
44,2.2,-0.07570624351501465,-0.32282400131225586,1.9141008853912354,-0.04907822608947754,-1.5942413806915283,-0.09048748016357422,0.5000146627426147,0.1284819096326828,0.5986413359642029,3.1154229986055944,0.026027996477058404,1.584935505919905,166.52535496957404,82.60446247464503,128.0,128.0
45,2.25,-0.07697677612304688,-0.3214871883392334,1.9131433963775635,-0.04998660087585449,-1.5946309566497803,-0.09203624725341797,0.5009915232658386,0.1277312934398651,0.5987433791160583,3.114972799767732,0.026504115695842607,1.5851901310423682,166.13104838709677,83.06451612903226,128.0,128.0
46,2.3000000000000003,-0.07823038101196289,-0.3201608657836914,1.9121944904327393,-0.050887107849121094,-1.5950148105621338,-0.0935659408569336,0.5019585490226746,0.1269879788160324,0.5988433361053467,3.1145284491779566,0.026975550047287758,1.585441740902498,165.81578947368422,83.50202429149797,128.0,128.0
47,2.35,-0.07946991920471191,-0.3188445568084717,1.9112522602081299,-0.05177903175354004,-1.5953943729400635,-0.09507918357849121,0.5029170513153076,0.12625084817409515,0.598942220211029,3.11408953540596,0.027442796528427137,1.5856913526289256,165.44354838709677,83.91733870967742,128.0,128.0
48,2.4000000000000004,-0.08069324493408203,-0.317537784576416,1.9103167057037354,-0.052663564682006836,-1.5957691669464111,-0.09657406806945801,0.5038668513298035,0.12552060186862946,0.5990387797355652,3.1136563348159414,0.027905905757479494,1.5859387917791692,165.08835341365463,84.25100401606426,128.0,128.0
49,2.45,-0.08190131187438965,-0.3162376880645752,1.909386396408081,-0.0535433292388916,-1.5961387157440186,-0.09805154800415039,0.5048097968101501,0.12479710578918457,0.5991336703300476,3.1132267685775785,0.028364316578229125,1.586183721489517,164.79032258064515,84.85282258064517,128.0,128.0
50,2.5,-0.08309626579284668,-0.3149535655975342,1.9084656238555908,-0.05440831184387207,-1.5965044498443604,-0.09951353073120117,0.5057405829429626,0.12407927215099335,0.5992274284362793,3.1128048939584456,0.028819031331381847,1.5864256296555541,164.33805668016194,85.16396761133603,128.0,128.0
51,2.5500000000000003,-0.08427286148071289,-0.3136751651763916,1.907550573348999,-0.05527019500732422,-1.5968639850616455,-0.10095500946044922,0.5066646337509155,0.12336981296539307,0.5993185639381409,3.1123870115107963,0.02926805921223966,1.5866658750715639,164.08704453441297,85.6842105263158,128.0,128.0
52,2.6,-0.08543825149536133,-0.3124105930328369,1.9066431522369385,-0.056119680404663086,-1.5972206592559814,-0.10238289833068848,0.5075780749320984,0.12266533821821213,0.5994089841842651,3.1119759250799857,0.029713870090706695,1.5869036058563384,163.84040404040405,85.98787878787878,128.0,128.0
53,2.6500000000000004,-0.08659195899963379,-0.31115245819091797,1.9057395458221436,-0.056963205337524414,-1.5975730419158936,-0.10379719734191895,0.5084855556488037,0.1219654381275177,0.5994985699653625,3.111568356635857,0.03015689558640055,1.5871395039250373,163.4204081632653,86.42040816326531,128.0,128.0
54,2.7,-0.08772897720336914,-0.3099045753479004,1.9048445224761963,-0.05779886245727539,-1.5979206562042236,-0.10519289970397949,0.5093838572502136,0.1212734654545784,0.5995855927467346,3.111166082547314,0.030594198782152086,1.5873728841614603,163.07676767676767,86.85656565656565,128.0,128.0
55,2.75,-0.0888516902923584,-0.3086671829223633,1.903956651687622,-0.05862569808959961,-1.5982635021209717,-0.10657143592834473,0.5102732181549072,0.1205880343914032,0.599671483039856,3.1107698844940543,0.031027509699727306,1.5876042559946948,162.82388663967612,87.17611336032388,128.0,128.0
56,2.8000000000000003,-0.08996295928955078,-0.3074369430541992,1.9030730724334717,-0.059446096420288086,-1.5986030101776123,-0.10793685913085938,0.5111560225486755,0.11990756541490555,0.5997560024261475,3.11037819950248,0.031457414277292366,1.5878332856242072,162.47454175152748,87.60285132382892,128.0,128.0
57,2.85,-0.09106016159057617,-0.3062174320220947,1.9021975994110107,-0.06025862693786621,-1.598937749862671,-0.10928583145141602,0.5120298862457275,0.11923346668481827,0.59983891248703,3.1099917281565435,0.031882647735094326,1.5880601336832043,162.1237322515213,88.04259634888439,128.0,128.0
58,2.9000000000000004,-0.09214305877685547,-0.3050086498260498,1.9013292789459229,-0.06106209754943848,-1.5992681980133057,-0.11061859130859375,0.5128946304321289,0.11856623739004135,0.5999196767807007,3.109610632946362,0.03230362537854539,1.5882842948746854,161.8861788617886,88.3191056910569,128.0,128.0
59,2.95,-0.0932152271270752,-0.3038058280944824,1.9004642963409424,-0.061860084533691406,-1.5995957851409912,-0.1119391918182373,0.5137538909912109,0.11790350824594498,0.5999999046325684,3.1092328628521946,0.03272215709850955,1.5885076386103447,161.62424242424242,88.76969696969697,128.0,128.0
60,3.0,-0.09427666664123535,-0.3026149272918701,1.8996069431304932,-0.06264758110046387,-1.5999195575714111,-0.11324667930603027,0.5146040320396423,0.11724571883678436,0.6000795364379883,3.108860639738787,0.03313682226534563,1.5887282897760306,161.22222222222223,89.12525252525252,128.0,128.0
61,3.0500000000000003,-0.0953221321105957,-0.30143213272094727,1.8987562656402588,-0.06342911720275879,-1.600238561630249,-0.11453580856323242,0.5154464840888977,0.11659560352563858,0.6001567840576172,3.1084931615283393,0.033546558479838194,1.5889469293746314,160.92073170731706,89.4979674796748,128.0,128.0
62,3.1,-0.09635543823242188,-0.3002583980560303,1.8979113101959229,-0.06420302391052246,-1.600553274154663,-0.11581039428710938,0.5162813067436218,0.11595118790864944,0.6002324819564819,3.108130531575731,0.033952464502562174,1.5891633867215293,160.75303643724698,89.87044534412955,128.0,128.0
63,3.1500000000000004,-0.0973808765411377,-0.29909443855285645,1.8970720767974854,-0.06496763229370117,-1.6008660793304443,-0.11707568168640137,0.5171085000038147,0.1153101772069931,0.6003086566925049,3.107772536038947,0.034355796931616125,1.5893780018535957,160.23123732251523,90.17038539553752,128.0,128.0
64,3.2,-0.09838676452636719,-0.29793620109558105,1.896239995956421,-0.06572937965393066,-1.601172685623169,-0.11831903457641602,0.5179295539855957,0.11467878520488739,0.6003808975219727,3.107418577882102,0.03475292392876172,1.589590093565453,160.02235772357724,90.67073170731707,128.0,128.0
65,3.25,-0.09938406944274902,-0.29679203033447266,1.8954155445098877,-0.06647920608520508,-1.6014764308929443,-0.1195516586303711,0.5187398791313171,0.11405155807733536,0.6004526615142822,3.1070713684328,0.03514736962849435,1.5898003390956936,159.8,90.91919191919192,128.0,128.0
66,3.3000000000000003,-0.1003715991973877,-0.2956535816192627,1.894594430923462,-0.06722354888916016,-1.6017773151397705,-0.1207733154296875,0.5195456147193909,0.11342856287956238,0.600523829460144,3.106726777005935,0.035539058301957666,1.5900087463564285,159.4378818737271,91.28513238289206,128.0,128.0
67,3.35,-0.10134530067443848,-0.2945239543914795,1.8937804698944092,-0.06796097755432129,-1.6020739078521729,-0.1219789981842041,0.5203434228897095,0.1128125935792923,0.6005935668945312,3.106386553483839,0.035925924042862864,1.5902156405572245,159.15510204081633,91.71224489795918,128.0,128.0
68,3.4000000000000004,-0.10230803489685059,-0.29340577125549316,1.8929741382598877,-0.06868934631347656,-1.6023671627044678,-0.12317132949829102,0.5211323499679565,0.11220186948776245,0.6006614565849304,3.1060520511720515,0.036309528267605445,1.5904201853270448,158.91649694501018,91.9633401221996,128.0,128.0
69,3.45,-0.10326075553894043,-0.29229307174682617,1.8921711444854736,-0.0694115161895752,-1.6026570796966553,-0.12435221672058105,0.521916389465332,0.11159579455852509,0.6007290482521057,3.105720814980028,0.036689647763658906,1.5906232208120645,158.6447638603696,92.32648870636551,128.0,128.0
70,3.5,-0.1042027473449707,-0.29118990898132324,1.8913748264312744,-0.07012677192687988,-1.6029436588287354,-0.1255202293395996,0.522692859172821,0.11099490523338318,0.6007950305938721,3.105394698233253,0.03706648792524603,1.5908242395433085,158.32991803278688,92.67008196721312,128.0,128.0
71,3.5500000000000003,-0.1051328182220459,-0.29009532928466797,1.89058518409729,-0.07083487510681152,-1.6032264232635498,-0.12667417526245117,0.5234618782997131,0.11040013283491135,0.6008597612380981,3.1050727455899763,0.037439161850518404,1.591023412252612,158.02235772357724,93.01219512195122,128.0,128.0
72,3.6,-0.10605096817016602,-0.28900933265686035,1.8898017406463623,-0.07153630256652832,-1.6035058498382568,-0.12781453132629395,0.5242237448692322,0.10981114953756332,0.6009227633476257,3.104755387486799,0.03780755297974519,1.591220561138163,157.78028747433265,93.30390143737166,128.0,128.0
73,3.6500000000000004,-0.10695958137512207,-0.2879302501678467,1.8890230655670166,-0.07223129272460938,-1.6037819385528564,-0.12894368171691895,0.5249796509742737,0.10922681540250778,0.6009846925735474,3.1044418464252708,0.03817311480087941,1.5914160354019444,157.47745901639345,93.64754098360656,128.0,128.0
74,3.7,-0.10785651206970215,-0.28686022758483887,1.8882505893707275,-0.07291936874389648,-1.6040546894073486,-0.13005924224853516,0.5257285833358765,0.10864817351102829,0.6010454893112183,3.1041327797937375,0.03853475388113565,1.5916098308883986,157.19066937119675,93.99391480730223,128.0,128.0
75,3.75,-0.10874271392822266,-0.2857990264892578,1.8874847888946533,-0.07360029220581055,-1.6043236255645752,-0.13116192817687988,0.526470422744751,0.10807520896196365,0.6011048555374146,3.1038279467360117,0.038892866712434054,1.5918017713245791,156.9551020408163,94.25102040816327,128.0,128.0
76,3.8000000000000003,-0.1096196174621582,-0.2847440242767334,1.886723279953003,-0.07427597045898438,-1.6045901775360107,-0.13225364685058594,0.5272064805030823,0.10750661790370941,0.6011632680892944,3.103526433969338,0.0392474101983867,1.5919920331732313,156.78004073319755,94.62932790224032,128.0,128.0
77,3.85,-0.1104893684387207,-0.28369975090026855,1.8859684467315674,-0.07494258880615234,-1.6048548221588135,-0.13333678245544434,0.527935266494751,0.10694164782762527,0.6012212634086609,3.103229880529255,0.039600207797296026,1.592180618061637,156.38114754098362,94.92827868852459,128.0,128.0
78,3.9000000000000004,-0.11134481430053711,-0.28266239166259766,1.8852202892303467,-0.07560443878173828,-1.605114221572876,-0.13440322875976562,0.5286571979522705,0.1063840240240097,0.601276695728302,3.1029373917430765,0.03994764815416137,1.5923670057623645,156.17073170731706,95.17073170731707,128.0,128.0
79,3.95,-0.11219167709350586,-0.2816307544708252,1.8844759464263916,-0.07626175880432129,-1.6053712368011475,-0.13545966148376465,0.5293744206428528,0.10583057254552841,0.6013315320014954,3.10264780558596,0.04029234965654494,1.5925523920126516,155.91615541922292,95.56237218813907,128.0,128.0
80,4.0,-0.11302924156188965,-0.2806100845336914,1.8837387561798096,-0.07690930366516113,-1.6056253910064697,-0.1365048885345459,0.5300831198692322,0.10528218746185303,0.6013849973678589,3.102362832968529,0.04063381965767558,1.5927355871389615,155.75303643724698,95.87044534412955,128.0,128.0
81,4.05,-0.1138601303100586,-0.2795979976654053,1.8830063343048096,-0.07754993438720703,-1.6058781147003174,-0.1375417709350586,0.5307863354682922,0.10473678261041641,0.601438581943512,3.102082382290717,0.040973091393387506,1.5929174366500576,155.35234215885947,96.15682281059063,128.0,128.0
82,4.1000000000000005,-0.11467695236206055,-0.2785923480987549,1.8822805881500244,-0.0781853199005127,-1.606126070022583,-0.13856244087219238,0.531482994556427,0.10419917106628418,0.6014894843101501,3.1018054816600316,0.04130759892577266,1.5930970940497622,155.18200408997956,96.4478527607362,128.0,128.0
83,4.15,-0.11548686027526855,-0.27759480476379395,1.8815596103668213,-0.07881450653076172,-1.6063716411590576,-0.13957500457763672,0.5321736335754395,0.10366471111774445,0.6015400886535645,3.101532542814724,0.041639540037768784,1.593275576709603,154.91093117408906,96.82388663967612,128.0,128.0
84,4.2,-0.1162872314453125,-0.2766075134277344,1.8808457851409912,-0.07943511009216309,-1.606614351272583,-0.14057540893554688,0.5328563451766968,0.10313567519187927,0.6015897989273071,3.1012641479823517,0.04196777115926815,1.5934520345730026,154.78861788617886,97.02032520325203,128.0,128.0
85,4.25,-0.11708188056945801,-0.27562522888183594,1.8801343441009521,-0.08005094528198242,-1.6068556308746338,-0.1415698528289795,0.5335350036621094,0.10260898619890213,0.6016390323638916,3.100998357729046,0.04229446116893773,1.593627489210278,154.45398773006136,97.33333333333333,128.0,128.0
86,4.3,-0.11786484718322754,-0.27465081214904785,1.8794291019439697,-0.08066082000732422,-1.607093095779419,-0.14255023002624512,0.534207284450531,0.10208870470523834,0.6016867160797119,3.1007363873824016,0.042616750444081926,1.5938014269568703,154.18930041152262,97.60082304526749,128.0,128.0
87,4.3500000000000005,-0.11863827705383301,-0.2736830711364746,1.878730058670044,-0.08126521110534668,-1.6073276996612549,-0.14351940155029297,0.5348740816116333,0.10157347470521927,0.6017332077026367,3.1004776793564846,0.0429359625227534,1.593973508575021,153.95714285714286,97.89183673469388,128.0,128.0
88,4.4,-0.11940312385559082,-0.2727231979370117,1.8780357837677002,-0.0818634033203125,-1.6075599193572998,-0.14447832107543945,0.5355345010757446,0.10106272250413895,0.601778507232666,3.1002234292910043,0.043251957892752046,1.594144075935392,153.81632653061226,98.10408163265306,128.0,128.0
89,4.45,-0.1201622486114502,-0.27176880836486816,1.877345323562622,-0.08245682716369629,-1.607790231704712,-0.145430326461792,0.5361908674240112,0.10055474936962128,0.601823627948761,3.0999715288481315,0.04356623545287475,1.594313638222473,153.48765432098764,98.42592592592592,128.0,128.0
90,4.5,-0.1209099292755127,-0.27082324028015137,1.876662015914917,-0.08304452896118164,-1.6080167293548584,-0.14636898040771484,0.5368402600288391,0.10005307197570801,0.6018669605255127,3.0997237746894983,0.04387610546360716,1.5944811678977917,153.29423868312756,98.70576131687243,128.0,128.0
91,4.55,-0.12165045738220215,-0.2698850631713867,1.875983476638794,-0.08362483978271484,-1.608241319656372,-0.14729905128479004,0.5374839305877686,0.09955518692731857,0.6019092202186584,3.0994794179516028,0.04418357953467972,1.5946473546583118,153.010183299389,98.989816700611,128.0,128.0
92,4.6000000000000005,-0.12238121032714844,-0.2689545154571533,1.8753106594085693,-0.08419942855834961,-1.6084630489349365,-0.14821720123291016,0.5381213426589966,0.09906264394521713,0.6019505858421326,3.099239258454368,0.044487290763710975,1.594812018695233,152.87169042769858,99.19144602851324,128.0,128.0
93,4.65,-0.12310624122619629,-0.26802897453308105,1.8746411800384521,-0.08476972579956055,-1.6086828708648682,-0.14912843704223633,0.538754940032959,0.09857289493083954,0.6019914746284485,3.0990010950645934,0.0447891172039231,1.5949755089358029,152.5514403292181,99.5,128.0,128.0
94,4.7,-0.12382030487060547,-0.26711177825927734,1.8739783763885498,-0.08533406257629395,-1.6088988780975342,-0.15002679824829102,0.539381742477417,0.09808926284313202,0.6020305752754211,3.098767294000317,0.045086872044981616,1.5951367943492853,152.29423868312756,99.70576131687243,128.0,128.0
95,4.75,-0.12452507019042969,-0.26619958877563477,1.8733198642730713,-0.08589458465576172,-1.6091125011444092,-0.15091443061828613,0.5400046110153198,0.09761065989732742,0.6020688414573669,3.098535889547581,0.04538089988924728,1.5952969035009827,152.0591836734694,100.02857142857142,128.0,128.0
